sample	stromal	immune	estimate
TCGA-AO-A1KR-01	296.332188429176	1953.26486392832	2249.59705235749
TCGA-EW-A1PD-01	3581.56551143481	1533.70014650879	5115.2656579436
TCGA-EW-A1PC-01	1266.69925519236	760.795248670723	2027.49450386309
TCGA-E2-A10B-01	3134.10192932874	2204.23658438145	5338.33851371018
TCGA-AR-A0TQ-01	2655.92840370734	3505.36693149556	6161.29533520289
TCGA-A2-A0EX-01	3744.6273647627	2240.386567932	5985.0139326947
TCGA-E2-A14N-01	928.61655811497	2782.02676118363	3710.6433192986
TCGA-5L-AAT0-01	3821.98501347792	3483.02294311683	7305.00795659475
TCGA-AR-A1AN-01	4074.0098942979	2517.34999569307	6591.35988999096
TCGA-D8-A1X5-01	3383.37786338913	2801.09234249152	6184.47020588065
TCGA-A2-A1G6-01	3145.11666034234	2318.48180260111	5463.59846294345
TCGA-A2-A04T-01	1719.62001397511	3352.34216853947	5071.96218251459
TCGA-B6-A0IJ-01	1818.9923517197	4753.38271429875	6572.37506601845
TCGA-AR-A256-01	1981.29404382976	2130.37065147742	4111.66469530718
TCGA-A7-A3J1-01	3724.94720212347	4327.84063647954	8052.78783860301
TCGA-C8-A12O-01	4115.87340415189	3018.00975570315	7133.88315985504
TCGA-E9-A249-01	1617.9540521509	1609.73865326429	3227.69270541519
TCGA-UL-AAZ6-01	557.766655254047	1263.27536657352	1821.04202182757
TCGA-A8-A08R-01	3109.21952356777	3930.45326955142	7039.67279311919
TCGA-A2-A0T4-01	4242.08993611095	3421.37266881228	7663.46260492323
TCGA-BH-A0AZ-01	4882.53930390574	2629.11601120624	7511.65531511198
TCGA-AO-A03U-01	4126.54813630628	4915.91570554708	9042.46384185336
TCGA-A2-A0CO-01	4143.50905394827	4651.30161752555	8794.81067147382
TCGA-D8-A1JE-01	4519.98163087625	2827.4778477512	7347.45947862745
TCGA-A7-A0D9-11	5158.38608804629	3762.87988105325	8921.26596909954
TCGA-BH-A0H0-01	1266.83596952598	997.931577971319	2264.7675474973
TCGA-AR-A5QP-01	3013.978231385	1902.88697146599	4916.86520285098
TCGA-D8-A27R-01	3263.04185197082	2913.87363801731	6176.91548998814
TCGA-C8-A278-01	4157.12917434137	4367.27332671459	8524.40250105596
TCGA-A7-A13G-01	1599.89586043155	574.074742941755	2173.97060337331
TCGA-BH-A0DL-11	4349.73534609024	3367.77409949452	7717.50944558476
TCGA-A8-A079-01	1519.88422916377	1842.02760864464	3361.91183780841
TCGA-A2-A0EP-01	5492.72126095573	6769.36055000352	12262.0818109593
TCGA-A2-A0T0-01	2670.53236157588	2287.2067404982	4957.73910207408
TCGA-D8-A27I-01	4485.01877108712	3553.14817900425	8038.16695009138
TCGA-BH-A0EI-01	3470.42692862791	984.935127532727	4455.36205616064
TCGA-E2-A15A-01	3161.28170710528	2963.41042429348	6124.69213139876
TCGA-BH-A0DT-11	2644.81041175624	775.941162660576	3420.75157441681
TCGA-AC-A2FM-01	1775.43421475877	534.769271212631	2310.20348597141
TCGA-BH-A1EY-01	4349.97553950827	4018.75866216294	8368.73420167122
TCGA-AN-A0FT-01	3287.67787051475	2394.50576415114	5682.18363466589
TCGA-E9-A1NF-01	5131.91431424221	2835.16398209204	7967.07829633425
TCGA-BH-A0B6-01	3976.51733423986	6026.41798670108	10002.9353209409
TCGA-C8-A130-01	2948.58231998208	1777.52486838776	4726.10718836985
TCGA-A2-A0ER-01	1846.75123293614	1810.15412056967	3656.90535350581
TCGA-A2-A0EQ-01	2777.69117530074	5355.71393778557	8133.40511308632
TCGA-D8-A1XL-01	2358.18843242538	4117.10371073942	6475.2921431648
TCGA-C8-A12N-01	3820.87362098598	2628.93237339695	6449.80599438293
TCGA-GM-A2DO-01	2349.27855267606	6781.63748807001	9130.91604074607
TCGA-A8-A0AD-01	3697.37057173622	2893.59619263902	6590.96676437523
TCGA-Z7-A8R5-01	3040.65180980541	3967.30255650983	7007.95436631524
TCGA-A8-A07S-01	2381.86211110824	1770.28390101626	4152.1460121245
TCGA-BH-A0DD-11	5072.72321870863	3019.15506518158	8091.87828389021
TCGA-BH-A0HI-01	3296.54776627971	2232.14188552205	5528.68965180176
TCGA-AN-A0FV-01	2847.46578398708	1118.62600849137	3966.09179247846
TCGA-AC-A23E-01	4877.42859638387	2744.68678828005	7622.11538466392
TCGA-AQ-A7U7-01	4935.07691097435	5845.46423212539	10780.5411430997
TCGA-C8-A26X-01	4229.25699476799	5112.09609648029	9341.35309124828
TCGA-D8-A1XJ-01	2693.63825813072	1515.06169035606	4208.69994848678
TCGA-A8-A08X-01	4002.89410119986	3762.23896129218	7765.13306249204
TCGA-B6-A1KN-01	2659.02175213426	1813.4541149224	4472.47586705666
TCGA-AR-A1AM-01	3258.27927148082	2499.05287698985	5757.33214847067
TCGA-A2-A4S0-01	1094.40568441063	851.059297234013	1945.46498164464
TCGA-AO-A1KP-01	1042.57377469024	49.7965234014433	1092.37029809169
TCGA-EW-A1OX-01	-360.285460927191	-796.516703424568	-1156.80216435176
TCGA-BH-A0B2-11	4481.96710074703	2531.13825936968	7013.10536011672
TCGA-E9-A1NC-01	3415.81585437409	4369.27984126953	7785.09569564362
TCGA-LL-A740-01	3796.29527383174	2563.67310862058	6359.96838245232
TCGA-BH-A0C3-01	4564.64674726802	3497.45228089328	8062.09902816129
TCGA-BH-A0H9-01	1922.9011708965	1301.68719979427	3224.58837069077
TCGA-D8-A1X8-01	3642.238058759	2975.0841945739	6617.32225333291
TCGA-E9-A22A-01	4957.58150383331	4169.21833465336	9126.79983848666
TCGA-AR-A1AI-01	1746.70780672153	4556.25110881978	6302.95891554131
TCGA-AC-A2BK-01	-439.583233632436	185.602268372481	-253.980965259955
TCGA-A7-A13H-01	3415.73603399763	4055.02306728242	7470.75910128004
TCGA-LL-A6FQ-01	1860.02084094794	2292.25521385198	4152.27605479992
TCGA-C8-A1HO-01	1853.03049843047	939.912603012468	2792.94310144293
TCGA-D8-A1XO-01	3945.49138463403	2683.84159129177	6629.3329759258
TCGA-E2-A1LE-01	4170.65456481337	3952.73889862798	8123.39346344135
TCGA-E2-A15J-01	1410.77322194429	1101.6601669536	2512.43338889789
TCGA-A7-A0DB-01	3580.29384849901	2651.46223562278	6231.75608412179
TCGA-BH-A1FE-01	4175.86433295696	4019.17550592511	8195.03983888207
TCGA-D8-A27G-01	3841.65755508376	3120.18939461345	6961.84694969721
TCGA-BH-A42T-01	2622.19848979725	2699.82671835303	5322.02520815028
TCGA-AN-A0FY-01	2798.0429157906	1339.70047182293	4137.74338761353
TCGA-BH-A18K-11	2943.39960583199	1031.41007863663	3974.80968446862
TCGA-B6-A0X5-01	1107.99235136141	674.60766443098	1782.60001579239
TCGA-A2-A0YK-01	4468.59338546168	5000.63415050127	9469.22753596295
TCGA-A7-A0CG-01	4329.58782788335	3849.92152870946	8179.50935659281
TCGA-AN-A0FW-01	2791.93566908727	1755.16722961812	4547.10289870539
TCGA-D8-A27P-01	2329.4281689821	1055.24593923447	3384.67410821657
TCGA-BH-A0DS-01	3420.99584830288	3192.34082705367	6613.33667535655
TCGA-E2-A1L6-01	2873.23423482082	2091.71987335396	4964.95410817478
TCGA-BH-A0DG-01	4508.84028061458	3409.54867208304	7918.38895269763
TCGA-A2-A0CP-01	3784.68006851427	2006.40956236139	5791.08963087566
TCGA-BH-A5IZ-01	1302.68744523528	1875.78414524995	3178.47159048524
TCGA-A8-A09W-01	3329.9054235108	2413.27759941735	5743.18302292815
TCGA-E2-A107-01	1085.5792438978	1286.7409789136	2372.3202228114
TCGA-AR-A252-01	4474.54837053178	5534.78749500628	10009.3358655381
TCGA-C8-A12Z-01	1856.63414570141	956.198334734696	2812.83248043611
TCGA-BH-A202-01	3034.61568904646	3232.53079286272	6267.14648190918
TCGA-AO-A1KT-01	3262.1666741056	2294.90456331207	5557.07123741768
TCGA-D8-A1XW-01	4132.56713054873	3987.42782034637	8119.9949508951
TCGA-D8-A1JU-01	5219.05859008636	3248.90403631008	8467.96262639644
TCGA-E9-A1N5-01	4104.75151671333	3227.15494813187	7331.9064648452
TCGA-A2-A4S1-01	4475.59719954405	4688.80639456121	9164.40359410526
TCGA-E2-A1IG-11	4284.55941773844	2422.69766043087	6707.25707816931
TCGA-E2-A153-01	4623.7243121236	2679.22621115118	7302.95052327477
TCGA-A2-A0YG-01	1809.55028050546	1562.23825315137	3371.78853365683
TCGA-BH-A0B7-01	3993.40884248475	4326.00694618003	8319.41578866478
TCGA-D8-A1X6-01	2358.96564854633	2987.2877071886	5346.25335573493
TCGA-BH-A0BL-01	4786.74438022634	4365.70935513864	9152.45373536498
TCGA-BH-A0DO-01	2365.33184595461	1203.08954600165	3568.42139195626
TCGA-A2-A04Q-01	3853.23241259309	6277.75210449464	10130.9845170877
TCGA-BH-A0B5-11	4251.86262184517	2169.25349074754	6421.11611259271
TCGA-BH-A1FE-06	4148.54844918069	2307.69704597101	6456.24549515171
TCGA-E9-A1NI-01	3225.34510236103	1596.08840968527	4821.4335120463
TCGA-BH-A0HY-01	2578.81012130928	906.951667109163	3485.76178841844
TCGA-AR-A24T-01	4657.46387270657	2686.75740132457	7344.22127403115
TCGA-E9-A1NF-11	5637.01769698975	4222.60299025628	9859.62068724603
TCGA-AO-A0JA-01	4218.27688495477	2891.71608705124	7109.99297200601
TCGA-D8-A1XZ-01	3198.83525648859	2693.74134698571	5892.5766034743
TCGA-A7-A13E-11	5381.07980182528	3337.04174492591	8718.12154675119
TCGA-C8-A8HP-01	2854.44295832994	4352.63950649284	7207.08246482278
TCGA-E9-A5FL-01	2552.41476194792	2280.91429662782	4833.32905857574
TCGA-AC-A2FB-11	4846.62721003033	3568.34249532114	8414.96970535147
TCGA-E2-A15F-01	1948.72938018396	1714.87270501004	3663.602085194
TCGA-A2-A3XT-01	2584.73792063826	4313.97331025113	6898.7112308894
TCGA-B6-A0X7-01	3183.63584746262	1111.84774618841	4295.48359365103
TCGA-BH-A1EV-11	4307.08550083315	2615.98055336361	6923.06605419676
TCGA-3C-AALJ-01	2880.66158032632	3244.58828871748	6125.2498690438
TCGA-B6-A0X1-01	980.601398359388	3222.95063451738	4203.55203287677
